code	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_hu	product_name_it	product_name_sl	generic_name_de	generic_name_en	generic_name_fr	quantity	serving_size	packaging	packaging_tags	packaging_text_de	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_de	origin_en	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_sl	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	calcium_value	calcium_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
4061458019071	de	Club Sandwich Krusten-Braten										175 g	175g	Kunststoff, Papier	en:plastic,en:paper		Snack Time	snack-time		Sandwiches, Sandwiche belegt mit Aufschnitt, Schinkensandwich	en:sandwiches,en:sandwiches-filled-with-cold-cuts,en:ham-sandwiches	"FSC, FSC Mix, Grüner Punkt, Fsc-c015808


"	en:fsc,en:fsc-mix,en:green-dot,de:fsc-c015808	Frankreich, Deutschland	en:france,en:germany	Aldi Nord	aldi-nord	0										"42 % Weizenbrot mit Weizenvollkorn (_Weizenmehl_, Wasser, 17 % _Weizenvollkornmehl_, Natursauerteig (Wasser, _Weizenmehl_), Leinsamen, Hefe, Invertzuckersirup, _Weizenkeime_, Speisesalz, Rapsöl, Karamellsirup, Säureregulator: Natriumacetate), 19 % Krustenbraten gepökelt, gegart, gebacken (Schweinefleisch, Nitritpökelsalz (Speisesalz, Konservierungsstoff: Natriumnitrit), Säureregulator: Natriumacetate, Antioxidationsmittel: Natriumascorbat, Stabilisatoren: Diphosphate, Triphosphate; Maltodextrin), 17 % Krautsalat (Weißkraut, Wasser, Zucker, Branntweinessig, Rapsöl, Paprika, Speisesalz, Zwiebeln, Säuerungsmittel: Weinsäure (L+), Citronensäure, Apfelsäure; Gewürze), Salatcreme (Wasser, Rapsöl, Maisstärke, _Eigelb_, Zucker, modifizierte Stärke, Branntweinessig, Speisesalz, Verdickungsmittel: Guarkernmehl), 8 % Salatcreme mit Rotisseur-Senf (Wasser, Rapsöl, 7 % Rotisseur-Senf (Wasser, _Senfsaaten_, Branntweinessig, Weißweinessig, Speisesalz, Zucker, Sherryessig, Gewürze), Stärke, Zucker, _Eigelb_, Branntweinessig, modifizierte Stärke, Speisesalz, Gewürze, Verdickungsmittel: Guarkernmehl), Röstzwiebeln (Zwiebeln, Rapsöl, _Weizenmehl_, Speisesalz)."						Eier, Gluten, Senf, Weizenkeime	en:eggs,en:gluten,en:mustard,de:weizenkeime	Sellerie, Fisch, Lupinen, Milch, Sesam, Soja	en:celery,en:fish,en:lupin,en:milk,en:sesame-seeds,en:soybeans		100g	100g	823	kj			9.2	g	1.5	g	18.9	g	6.8	g			8.4	g	1.5	g	0.6	g			823	kj												en:sandwiches	en:composite-foods,en:sandwiches	4	en:4-ultra-processed-food-and-drink-products	c	5	unknown				-5	-11	1	0								
20439125	de	Geflügel-Mortadella							Geflügel-Mortadella			200 g		Kunststoff, 07	en:plastic,de:07		Dulano	dulano		Fleisch, Zubereitetes Fleisch, fr:Charcuteries cuites, Aufschnitt, Mortadella	en:meats,en:prepared-meats,fr:charcuteries-cuites,en:cut,en:mortadella	Glutenfrei, Laktosefrei, QS-Prüfzeichen	en:no-gluten,en:no-lactose,en:qs-certification-mark	Frankreich, Deutschland, Schweiz	en:france,en:germany,en:switzerland	Lidl	lidl	0								DE NW-EV-221 EG,de-ni-1172-ec	de-nw-ev-221-ec,de-ni-1172-ec	79% Geflügelfleisch (Hähnchenfleisch, Truthahnfleisch), Trìnkwasser, Geflügelfett, Geflügelhaut, jodiertes Nitritpökelsalz (Speisesalz, Kaliumiodat, Konservierungsstoff: Natriumnitrit), Festigungsmittel: Kaliumchlorid; Gewürze, Stabilisator: Diphosphate; Glukosesirup, Antioxidationsmittel: Ascorbinsäure; Gewürzextrakte	79% poultry meat (66% chicken meat, 13% turkey meat), chicken fat with hood, drinking water, iodised nitrite curing salt (salt, preservative: sodium nitrite, potassium iodate), spices, stabilizer: diphosphates, spice extracts, antioxidant: sodium ascorbate							Sellerie, Senf, Schalenfrüchte	en:celery,en:mustard,en:nuts		100g	100g	999	kJ	241	kcal	20	g	8	g	1	g	0.9	g			14	g	1.9	g	0.76	g			999	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	17	e	9		30789	-5	-10	1	0								App - yuka, Apps, App - InFood, App - Open Food Facts
4314240074506	de	Paprikalyoner fein geschnitten										80 g		Kunststoff	en:plastic		viel Leicht	viel-leicht		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	Glutenfrei, Laktosefrei	en:no-gluten,en:no-lactose	Frankreich, Deutschland	en:france,en:germany			0										72% Schweinefleisch, Trinkwasser, 6% Paprika, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Inulin, Gewürzextrakte, Gewürze, Zucker, Stabilisatoren: Diphosphate, Antioxidationsmittel: Ascorbinsäure, Konservierungsstoff: Natriumnitrit.											100g	100g	369	kJ	88	kcal	2.5	g	0.7	g	1.1	g	1	g			15	g	2.4	g	0.96	g			369	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	11	unknown				-5	-10	1	0								
20321956	fr	Spanischer Rohschinken			Jamón Serrano, Gran Reserva							80 g		Frais	en:fresh		Sol & Mar	sol-mar		"Viandes, Charcuteries, Produits à la viande, Jambons, Jambons crus, Jambons secs, Viandes séchées, en:Cut"	en:meats,en:prepared-meats,en:meat-based-products,en:hams,en:cured-ham,en:dried-hams,en:dried-meats,en:cut	Fabriqué en Espagne	en:made-in-spain	France, Allemagne, Italie	en:france,en:germany,en:italy	Lidl	lidl	0								DE NI-3333 EC,DE NI-33333 EC	de-ni-3333-ec,de-ni-33333-ec	Schweinefleisch, Speisesalz, Zucker, Konservierungsstoffe (Natriumnitrit, Kaliumnitrat), Antoxidationsmitel (Natriumascorbat)			de O, coruqn,ateurs : nftrite de nitrate de vx)tasum ; antm,dant : de smium. L'aptpllation Gran R(Eava atxjamtms Serrano de grande qualité, affines 16 minimum. Cette qualité un de noC( typique, subtil et raffiné.								100g	100g	971	kJ	232	kcal	12	g	4.5	g	1	g	1	g			30	g	5	g	2	g			971	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat			d	16	e	-13	1	28812	-5	-15	1	0								App - yuka, Apps
20974978	de	Delikatess Geflügel Edelsalami			Geflugel salami							130 g		PET/LDPE/EVOH	de:pet-ldpe-evoh		Dulano	dulano		Fleisch, Zubereitetes Fleisch, Würste, Würstchen, Trockenfleisch, Geflügelwürste, Salami, Aufschnitt	en:meats,en:prepared-meats,en:sausages,en:cured-sausages,en:dried-meats,en:poultry-sausages,en:salami,en:cut	Glutenfrei, Laktosefrei, QS-Prüfzeichen	en:no-gluten,en:no-lactose,en:qs-certification-mark	Frankreich, Deutschland, Schweiz	en:france,en:germany,en:switzerland	Lidl	lidl	0								DE EV-15 EG	de-ev-15-ec	Truthahnfleisch, Hähnchenfleisch, Rinderfleischfett, Speisesalz, Dextrose, Gewürze (enthält Senf), färbendes Rote-Bete-Pulver, Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit; Reifungskulturen, Buchenholzrauch						Senf	en:mustard	Milch, Schalenfrüchte	en:milk,en:nuts		100g	100g	897	kJ	215	kcal	14	g	5.1	g	0.5	g	0.5	g			21.8	g	3.8	g	1.52	g			897	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	17	d	23		30350	-5	-8	0	0								App - yuka, Apps, App - Open Food Facts, App - Speisekammer
20769895	de	Roastbeef mit Pfeffer			Rosbif						"Rosbif - rôti de bœuf cuit, traité en salaison, assaisonné au poivre, en tranches."	90 g		Kunststoff	en:plastic		Deluxe	deluxe		Fleisch, Zubereitetes Fleisch, Rind, Fleischzubereitungen, Rindfleischzubereitungen, Trockenfleisch, Trockenfleisch vom Rind, Aufschnitt	en:meats,en:prepared-meats,en:beef,en:meat-preparations,en:beef-preparations,en:dried-meats,en:beef-jerkies,en:cut	Grüner Punkt	en:green-dot	Frankreich, Deutschland	en:france,en:germany	Lidl	lidl	0										Rindfleisch, Speisesalz, 1% Pfeffer schwarz, Dextrose, Gewürzextrakte, Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit			Viande de bæuf (Origine: RFA), sel, 1% poivre noir, dextrose, extraits d'épices, antioxydant : ascorbate de sodium ; conservateur : nitrite de sodium.					Sellerie	en:celery		100g	100g	501	kJ	119	kcal	3	g	1.2	g	1.2	g	0.5	g	0	g	21.5	g	2.1	g	0.84	g			501	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	11	unknown				-5	-10	1	0								App - yuka, Apps, App - Open Food Facts
4003171021351	de	Hähnchen-Salami										80 g		Kunststoff, Produkt	en:plastic,de:produkt		Gutfried	gutfried		Fleisch, Zubereitetes Fleisch, Würste, Würstchen, Geflügelwürste, Salami, Aufschnitt	en:meats,en:prepared-meats,en:sausages,en:cured-sausages,en:poultry-sausages,en:salami,en:cut			Frankreich, Deutschland	en:france,en:germany			0																					100g	100g			287	kcal	21	g	10.5	g	1	g	0.5	g			23	g	3.7	g	1.48	g			287	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat			e	23	d	21		30350	-5	-10	1	0								App - yuka, Apps
20830427	de	Delikatess Hähnchenbrust	Hähnchenbrust				Petto di pollo cotto al forno					100 g		Kunststoff, 07	en:plastic,de:07		Dulano	dulano		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	Glutenfrei, Hergestellt in Deutschland	en:no-gluten,en:made-in-germany	Frankreich, Deutschland, Schweiz	en:france,en:germany,en:switzerland	Lidl	lidl	0						Finnentrop,Deutschland	finnentrop,deutschland	DE EV 356 EC,DE NW-00102 EC	de-ev-356-ec,de-nw-00102-ec	96% Hähnchenbrustfleisch, jodiertes Speisesalz (Speisesalz, Kaliumiodat), Dextrose, Gewürze, Antioxidationsmittel (Natriumascorbat), Gewürzextrakte, Stabilisator (Triphosphate), Konservierungsstoff (Natriumnitrit), Rapsöl				96% petto di pollo, sale iodato (sale, iodato di potassio), destrosio, spezie, antiossidante: ascorbato di sodio; estratti di spezie, stabilizzante: trifosfati; conservante: nitrito di sodio; olio di colza. Può contenere tracce di senape.				Senf	en:mustard		100g	100g	450	kJ	107	kcal	2	g	0.6	g	1	g	0.6	g			21	g	2.3	g	0.92	g			450	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	11	unknown				-5	-10	1	0								App - yuka, Apps, App - Speisekammer
20087401	de	Feine Mettwurst			Mettwurst fein							130 g	100g	Glas, Folie	en:glass,en:film		Dulano	dulano		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	100% Schweinefleisch	en:pure-pork	Frankreich, Deutschland	en:france,en:germany	Lidl	lidl	0										Schweinefleisch, Speck, jodiertes Speisesalz (Speisesalz, Kaliumiodat), Dextrose, Gewürze, Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit; Reifungskulturen, Buchenholzrauch			Schweinefleisch, Speck, jodiertes Speisesalz (Speisesalz, Kaliumiodat), Dextrose, Gewürze, Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit; Reifungskulturen, Buchenholzrauch.								100g	100g			429	kcal	42	g	17.6	g	0.5	g	0.5	g	0	g	12	g	3	g	1.2	g			429	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	e	25	unknown				-5	0	0	0								App - yuka, Apps, App - Speisekammer
4337185513909	de	Delikatess Salami										200 g		Kunststoff	en:plastic		K-Classic	k-classic		Fleisch, Zubereitetes Fleisch, Würstchen, Salami, Aufschnitt	en:meats,en:prepared-meats,en:cured-sausages,en:salami,en:cut			Frankreich, Deutschland, Schweiz	en:france,en:germany,en:switzerland			0																					100g	100g			305	kcal	25	g	10.8	g	1	g	1	g			19	g	3.5	g	1.4	g			305	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat			e	23	d	21		30350	-5	-10	1	0								App - yuka, Apps
20034658	de	Norwegischer Räucherlachs	Salmón ahumado	Salmón ahumado	Saumon fumé						Saumon fumé de Norvège en tranches	200 g		Tablettverpackung	en:tray		Nautica	nautica		Fleisch, Fisch und Meeresfrüchte, Fisch, Zubereitetes Fleisch, Lachs, Räucherfisch, Räucherlachs, Aufschnitt	en:meats,en:seafood,en:fishes,en:prepared-meats,en:salmons,en:smoked-fishes,en:smoked-salmons,en:cut			Frankreich, Deutschland, Spanien	en:france,en:germany,en:spain	Lidl	lidl	0		en:Norvège	en:norvege			Pologne	pologne	PL 22121818 WE	pl-22121818-ec	97% Lachs, Speisesalz, Säureregulator: Natriumlactat; Buchenholzrauch	atlantic salmon (salmo salar), salt,	97% salmón, sal, humo de madera de haya.	97% saumon (poissons), 3% sel, fumée de bois de hêtre			Fisch	en:fish				100g	100g	737	kJ	177	kcal	10.5	g	1.6	g	0	g	0	g	0	g	20.5	g	2.8	g	1.12	g			737	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	13	e	9		26037	-5	-10	0	0								App - off, App - yuka, Apps, App - InFood, App - Open Food Facts
20378905	fr	Bresaola	Bresaola della Valtellina I.G.P.		Bresaola della valtellina i.g.p.						"Viande de boeuf, en tranches, séchée à l'air"	80 g	20 g	Plastique	en:plastic		Deluxe	deluxe		"Viandes, Charcuteries, Bœuf, Préparations de viande, Préparations de viande bovine, Viandes séchées, Viande de bœuf séchée, en:Cut"	en:meats,en:prepared-meats,en:beef,en:meat-preparations,en:beef-preparations,en:dried-meats,en:beef-jerkies,en:cut	Fabriqué en Italie, IGP	en:made-in-italy,en:pgi	Belgique, France, Allemagne, Suisse, Royaume-Uni	en:belgium,en:france,en:germany,en:switzerland,en:united-kingdom	Lidl	lidl	0								IT N3A5J EC	it-n3a5j-ec	Rindfleisch, Speisesalz, Dextrose, natürliche Aromen, Konservierungsstoffe (Natriumnitrit, Kaliumnitrat)			"viande de bœuf (Origine: UE/non-UE), sel, dextrose, arômes naturels, conservateurs: nitrite de sodium, nitrate de potassium."								100g	100g	698	kJ	165	kcal	3	g	1.3	g	0.5	g	0.5	g			34	g	4	g	1.6	g			698	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	13	unknown				-5	-10	1	0								App - yuka, Apps
4104420187375	de	Alnatura Demeter Rinder Salami Mild Geräuchert										80 gr	80g	Folie	en:film		Alnatura	alnatura		Fleisch, Zubereitetes Fleisch, Würste, Würstchen, Salami, Aufschnitt	en:meats,en:prepared-meats,en:sausages,en:cured-sausages,en:salami,en:cut	Bio, Biodynamische Landwirtschaft, Demeter	en:organic,en:biodynamic-agriculture,en:demeter	Deutschland	en:germany	Alnatura	alnatura	0		Deutschland	en:germany			Darmstadt	darmstadt	DE TH 037717 EG	de-th-037717-ec	Rindfleisch 96 %, Salz, Gewürze, Honig*, Rohrohrzucker, Maltodextrin* , Buchenholzrauch								Gluten Soja Milch Sellerie Senf	de:gluten-soja-milch-sellerie-senf		100g	100g			355	kcal	27	g	12	g	0.5	g	0.5	g	0.5	g	28	g	3.5	g	1.4	g			355	kcal											www.alnatura.de	en:processed-meat	en:fish-meat-eggs,en:processed-meat	3	en:3-processed-foods	e	24	b	61		30350	19	-1	0	20								App - yuka, Apps
9003903418003	de	Aufschnitt Platte																						Deutschland	en:germany			0																					100g	100g			259	kcal	23	g	9.7	g	2	g	0.5	g			11	g	2.2	g	0.88	g			259	kcal																		unknown				-5	-15	1	0								App - Yuka, Apps
4001956547645	de	Putenschinken										70 g	100g				Wiltmann	wiltmann		Fleisch, Zubereitetes Fleisch, Auf Fleisch basierende Lebensmittel, Aufschnitt	en:meats,en:prepared-meats,en:meat-based-products,en:cut			Deutschland	en:germany			0										Putenoberkeulen, Jodiertes Speisesalz (Speisesalz, Kaliumiodat), Traubenzucker, Zucker, Gewürzextrakte, Antioxidationsmittel: Natriumascorbat, Konservierungsstoff: Natriumnitrit, Reifekulturen, Buchenholzrauch											100g	100g			162	kcal	4	g	1	g	1	g	1	g			30	g	4.3	g	1.72	g			162	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	3	en:3-processed-foods	d	12	unknown		1		-5	-15	1	0								App - yuka, Apps
4260389051338	de	Seitan Aufschnitt (Pilz)																				Laktosefrei	en:no-lactose	Deutschland	en:germany			0																					100g	100g			217	kcal	6.7	g	0.7	g	8.2	g	3.3	g			29.2	g	1.1	g	0.44	g			217	kcal																		unknown				-5	-15	1	0								App - yuka, Apps
4311501486887	de	Veganer Aufschnitt nach Art Salami										80 g					Edeka	edeka						Deutschland	en:germany			0																					100g	100g			227	kcal	11.5	g	5.2	g	7	g	1.2	g			22.5	g	1.3	g	0.52	g			227	kcal																		unknown				-5	-15	1	0								App - yuka, Apps
4061462059889	de	Veganer Aufschnitt										125g					Mein vegie Tag	mein-vegie-tag		Veganer Aufschnitt	de:veganer-aufschnitt	Vegetarisch, Vegan	en:vegetarian,en:vegan	Deutschland	en:germany			0										Trinkwasser, Rapsöl 15%, Erbsen - protein 3 %, Verdickungsmittel: Carrageen, Konjak; jodiertes Speisesalz (Speisesalz, Kaliumiodat), Aromen (enthält Senf), Ackerbohnenprotein 1%, Dextrose, Stärke, Gewürze, Säureregulator: Natriumacetate; Leinmehl, Zwiebeln, Zucker, Gewürzex - trakte (Knoblauch-, Ingwer-, Muskatnuss-, Kardamom-, Chili-, Bockshornkleeextrakt), Kräuter, Paprikasaftkonzentrat, Rote Beetesaftkonzentrat', Buchenholzrauch. 1 färbendes Lebensmittel. Kann Spuren von Sellerie enthalten.						Senf	en:mustard	Sellerie	en:celery	off	100g	100g			797	kcal	17	g	1.5	g	4.7	g	2.3	g			4.5	g	2.6	g	1.04	g			797	kcal														4	en:4-ultra-processed-food-and-drink-products	e	20	unknown				-5	-15	1	0								App - yuka, Apps, App - Speisekammer, App - Open Food Facts
4047247184779	en		Veganer Bio Aufschnitt									70 g										Vegetarian, Vegan	en:vegetarian,en:vegan	Germany	en:germany			0																					100g	100g			267	kcal	16	g	2.1	g	4.1	g	2.8	g			26	g	2.4	g	0.96	g			267	kcal																		unknown				-5	-15	1	0								App - yuka, Apps, App - Open Food Facts
9001426005519	de	Aufschnitt										400g					RADATZ	radatz						Deutschland	en:germany			0																					100g	100g																																										unknown				-5	-15	1	0								App - Speisekammer, Apps
4314187032676	de	Aufschnitt Trio										150 g	10 g							Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut	Gentechnikfrei, Ohne Gentechnik	en:no-gmos,en:ohne-gentechnik	Frankreich, Deutschland	en:france,en:germany			0																					100g	100g	1073	kJ	259	kcal	23	g	9.4	g	1	g	1	g			16	g	2.2	g	0.88	g			1073	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat			e	21	unknown		1		-5	-15	1	0								App - yuka, Apps
8056782035305	en		Backhendl Aufschnitt									150 g	100g				LiDL	lidl						Germany	en:germany			0																					100g	100g					3	g	0.9	g	1	g	1	g			20	g	2.3	g	0.92	g																						unknown				-5	-15	1	0								App - Waistline, Apps
4024698399495	de	Pflanzlicher Aufschnitt Dill Gurke																						Deutschland	en:germany			0																					100g	100g			196	kcal	1.7	g	1.6	g	3.5	g	2.6	g	5.9	g	4.5	g	2.8	g	1.12	g			196	kcal																		unknown				-5	-15	1	0								App - yuka, Apps
4056489305804	de	Bio Kassler										100 g					Lidl	lidl		Fleisch, Zubereitetes Fleisch, Trockenfleisch, Aufschnitt	en:meats,en:prepared-meats,en:dried-meats,en:cut	"Bio, EU-Öko-Verordnung, DE-ÖKO-060, EG-Öko-Verordnung"	en:organic,en:eu-organic,en:de-oko-060,en:eg-oko-verordnung	Deutschland	en:germany	Lidl	lidl	0		Deutschland	en:germany			Heilsbronn	heilsbronn											Sellerie, Senf	en:celery,en:mustard		100g	100g			120	kcal	3	g	1.5	g	1	g	1	g			22	g	1.8	g	0.72	g			120	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat			c	4	unknown				19	-15	1	15								App - yuka, Apps, App - Open Food Facts
4021851175736	de	Veganer Aufschnitt auf weizenbasis															Dennree	dennree		Fleisch, Zubereitetes Fleisch, Aufschnitt	en:meats,en:prepared-meats,en:cut			Deutschland	en:germany			0										"Wasser, Weizeneiweiß* (33%), Kichererbsenmehl*, Weizenmehl*, Hartweizenmehl*, jodiertes Speisesalz (Meersalz, Kaliumjodat), Kartoffelstärke*, Antioxidationsmittel: Ascorbinsäure; Olivenöl* nativ extra, Dextrose*, Hefeextrakt*, Rote Bete*, Gewürze* (Knoblauch*, Senfsaaten*, Kreuzkümmel*, Wacholderbeeren*, Majoran*, Rosmarin* Schnittlauch*, schwarzer Pfeffer* (0,1%), Paprika*) *aus kontrolliert biologischer"						Gluten, Senf	en:gluten,en:mustard	Sellerie, Eier, Milch, Schalenfrüchte, Soja	en:celery,en:eggs,en:milk,en:nuts,en:soybeans		100g	100g			222	kcal	3.6	g	0.7	g	17	g	3.7	g			29	g	2.5	g	1	g			222	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	12	unknown		1		-5	-15	1	0								App - yuka, Apps, App - Open Food Facts
4099200402796	en		Aufschnitt gemischt									200 g	3.0g				Alpina	alpina		Meats, Prepared meats, fr:Assortiment de charcuterie	en:meats,en:prepared-meats,fr:assortiment-de-charcuterie			Germany	en:germany			0																					100g	100g			248	kcal	22	g	8.3	g	0.5	g	0.5	g			12	g	1.7	g	0.68	g			248	kcal												en:processed-meat	en:fish-meat-eggs,en:processed-meat			d	18	unknown				-5	-15	1	0								App - yuka, Apps
9001455033149	de	Gourmet Aufschnitt																						Deutschland	en:germany			0																					100g	100g			264	kcal	24	g	10	g	1.6	g	0.5	g			10	g	2.2	g	0.88	g			264	kcal																		unknown				-5	-15	1	0								App - yuka, Apps
4061458227698	de	The wonder Aufschnitt Chilli										50 g										Vegetarisch, Vegan	en:vegetarian,en:vegan	Deutschland	en:germany			0																					100g	100g			194	kcal	17	g	1.3	g	4.2	g	1.3	g			1.5	g	2.9	g	1.16	g			194	kcal																		unknown				-5	-15	1	0								App - yuka, Apps
4015236001215	de	Schäufele Aufschnitt																						Deutschland	en:germany			0																					100g	100g			141	kcal	5	g	2	g	1	g	1	g			22	g	2.5	g	1	g			141	kcal																		unknown				-5	-15	1	0								App - yuka, Apps
4056489077480	de	Bündnerfleisch										50 g					Dulano	dulano		Fleisch, Zubereitetes Fleisch, Rind, Fleischzubereitungen, Rindfleischzubereitungen, Trockenfleisch, Aufschnitt, Bündnerfleisch	en:meats,en:prepared-meats,en:beef,en:meat-preparations,en:beef-preparations,en:dried-meats,en:cut,en:meat-of-the-grisons	Hergestellt in der Schweiz	en:made-in-swiss	Deutschland	en:germany	Lidl	lidl	0										Rindflesch, jodiertes Speisesalz (Speisesalz, Kaliumiodat), Gewürze, Gewürzextrakte, Dextrose, Zucker, Konservierungsstoff (Kaljumnitrat), Antioxitationsmittel (Natriumascorbat, Natriumcitrate), Reifungskulturen											100g	100g	793	kJ	188	kcal	3.5	g	1.5	g	1	g	1	g			38	g	4.8	g	1.92	g			793	kJ												en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	13	unknown				-5	-15	1	0								
